factor,environment,metric,anchor_value,factor_value,n_paired_seeds,mean_diff,ci95_lo,ci95_hi,materially_worse
bootstrap,InvertedDoublePendulum-v5,far_auroc,0.05,0.5,26,0.0012464619230769332,0.0009035027330102912,0.0015894211131435752,False
bootstrap,InvertedDoublePendulum-v5,far_auroc,0.05,0.99,26,0.0016130480769230764,0.001192257453026193,0.00203383870081996,False
bootstrap,InvertedDoublePendulum-v5,far_spearman,0.05,0.0,26,0.04488798797095851,0.01850661489535799,0.07126936104655904,False
bootstrap,InvertedDoublePendulum-v5,far_spearman,0.05,0.075,26,0.044200753065104306,0.01843672409785208,0.06996478203235654,False
bootstrap,InvertedDoublePendulum-v5,far_spearman,0.05,0.1,26,0.04092333713938141,0.013746052433478258,0.06810062184528456,False
bootstrap,InvertedDoublePendulum-v5,far_spearman,0.05,0.15,26,0.04693370581514463,0.021088428098897043,0.07277898353139223,False
bootstrap,InvertedDoublePendulum-v5,far_spearman,0.05,0.2,26,0.04259008802842369,0.0162967872175266,0.06888338883932078,False
bootstrap,InvertedDoublePendulum-v5,far_spearman,0.05,0.3,26,0.04487334549594993,0.01762513156362727,0.07212155942827259,False
bootstrap,InvertedDoublePendulum-v5,far_spearman,0.05,0.5,26,0.047997853049804536,0.02061268443293228,0.07538302166667679,False
bootstrap,InvertedDoublePendulum-v5,far_spearman,0.05,0.99,26,0.0493707822377979,0.02289127986665163,0.07585028460894418,False
bootstrap,InvertedPendulum-v5,id_rmse,0.05,0.0,26,-0.00018526694307534239,-0.00030502196411178747,-6.551192203889732e-05,False
bootstrap,InvertedPendulum-v5,id_rmse,0.05,0.075,26,-0.00010438440725781518,-0.0002216075725016831,1.2838757986052737e-05,False
bootstrap,InvertedPendulum-v5,id_rmse,0.05,0.1,26,-0.00011042541322800403,-0.0002285993235342972,7.748497078289142e-06,False
bootstrap,InvertedPendulum-v5,id_rmse,0.05,0.15,26,-0.0001584624226849845,-0.00027516148220960894,-4.17633631603601e-05,False
bootstrap,InvertedPendulum-v5,id_rmse,0.05,0.2,26,-0.00017465172836986887,-0.0002929246588359453,-5.6378797903792484e-05,False
bootstrap,InvertedPendulum-v5,id_rmse,0.05,0.3,26,-0.00017428396341319594,-0.0002913875799605492,-5.7180346865842694e-05,False
bootstrap,InvertedPendulum-v5,id_rmse,0.05,0.5,26,-0.00017875176854431965,-0.0002967714555370839,-6.0732081551555386e-05,False
bootstrap,InvertedPendulum-v5,id_rmse,0.05,0.99,26,-0.0001833098224149304,-0.0003028473403114168,-6.377230451844397e-05,False
bootstrap,InvertedPendulum-v5,far_nll,0.05,0.0,26,2.2078877948940945,1.4172910408582617,2.998484548929927,True
bootstrap,InvertedPendulum-v5,far_nll,0.05,0.075,26,0.23524431346987307,0.024227762147928156,0.446260864791818,True
bootstrap,InvertedPendulum-v5,far_nll,0.05,0.1,26,0.32192252898732054,0.06695648699708939,0.5768885709775518,True
bootstrap,InvertedPendulum-v5,far_nll,0.05,0.15,26,0.6663835754331487,0.30973889061423143,1.0230282602520662,True
bootstrap,InvertedPendulum-v5,far_nll,0.05,0.2,26,0.926320446583514,0.48891428936828357,1.3637266037987443,True
bootstrap,InvertedPendulum-v5,far_nll,0.05,0.3,26,1.1452375398232386,0.6529459379648863,1.637529141681591,True
bootstrap,InvertedPendulum-v5,far_nll,0.05,0.5,26,1.495121234956269,0.8581547203813391,2.132087749531199,True
bootstrap,InvertedPendulum-v5,far_nll,0.05,0.99,26,1.7400912084491351,1.0578191837474522,2.422363233150818,True
bootstrap,InvertedPendulum-v5,far_auroc,0.05,0.0,26,-0.0550412192307692,-0.0896563827709998,-0.020426055690538597,True
bootstrap,InvertedPendulum-v5,far_auroc,0.05,0.075,26,-0.013375699615384592,-0.030576129224207285,0.0038247299934381015,False
bootstrap,InvertedPendulum-v5,far_auroc,0.05,0.1,26,-0.017651447692307656,-0.03687122706537681,0.0015683316807614985,False
bootstrap,InvertedPendulum-v5,far_auroc,0.05,0.15,26,-0.02718487826923073,-0.05150870490991626,-0.0028610516285451984,True
bootstrap,InvertedPendulum-v5,far_auroc,0.05,0.2,26,-0.03169763423076918,-0.05856181955854102,-0.004833448902997337,True
bootstrap,InvertedPendulum-v5,far_auroc,0.05,0.3,26,-0.03669344807692305,-0.06507443116961677,-0.008312464984229332,True
bootstrap,InvertedPendulum-v5,far_auroc,0.05,0.5,26,-0.0423702694230769,-0.07343423226621892,-0.011306306579934877,True
bootstrap,InvertedPendulum-v5,far_auroc,0.05,0.99,26,-0.047977066153846115,-0.08032900179196023,-0.015625130515732007,True
bootstrap,InvertedPendulum-v5,far_spearman,0.05,0.0,26,-0.19964016474143,-0.2902644536623816,-0.10901587582047839,True
bootstrap,InvertedPendulum-v5,far_spearman,0.05,0.075,26,-0.04288070102641359,-0.08130101527882891,-0.004460386773998272,True
bootstrap,InvertedPendulum-v5,far_spearman,0.05,0.1,26,-0.05526354839801822,-0.09905003434551682,-0.011477062450519618,True
bootstrap,InvertedPendulum-v5,far_spearman,0.05,0.15,26,-0.09510190928392401,-0.15297028474779745,-0.037233533820050575,True
bootstrap,InvertedPendulum-v5,far_spearman,0.05,0.2,26,-0.1110088908699102,-0.17669467768139152,-0.04532310405842889,True
bootstrap,InvertedPendulum-v5,far_spearman,0.05,0.3,26,-0.12836416442499476,-0.19796466419516798,-0.05876366465482155,True
bootstrap,InvertedPendulum-v5,far_spearman,0.05,0.5,26,-0.14923723650648646,-0.2263895718055564,-0.07208490120741652,True
bootstrap,InvertedPendulum-v5,far_spearman,0.05,0.99,26,-0.1721231132455589,-0.25491457197297973,-0.08933165451813806,True
bootstrap,Pusher-v5,id_rmse,0.1,0.0,26,-0.0006590939771670692,-0.0007573548819716964,-0.0005608330723624419,False
bootstrap,Pusher-v5,id_rmse,0.1,0.05,26,0.0037945898679586495,0.003419940701312726,0.004169239034604573,True
bootstrap,Pusher-v5,id_rmse,0.1,0.075,26,0.0007153084644904509,0.0005827519634118352,0.0008478649655690666,False
bootstrap,Pusher-v5,id_rmse,0.1,0.15,26,-0.00038292846427513417,-0.0004409374121510469,-0.00032491951639922146,False
bootstrap,Pusher-v5,id_rmse,0.1,0.2,26,-0.0004894389556004346,-0.0005615677311326074,-0.0004173101800682619,False
bootstrap,Pusher-v5,id_rmse,0.1,0.3,26,-0.0005603396835235497,-0.0006424777393384694,-0.00047820162770863,False
bootstrap,Pusher-v5,id_rmse,0.1,0.5,26,-0.0006116979683821037,-0.0007032189204611023,-0.0005201770163031051,False
bootstrap,Pusher-v5,id_rmse,0.1,0.99,26,-0.0006367559902943119,-0.0007312010508866073,-0.0005423109297020164,False
bootstrap,Pusher-v5,far_nll,0.1,0.0,26,0.4731762225811298,0.350181952465778,0.5961704926964816,True
bootstrap,Pusher-v5,far_nll,0.1,0.05,26,0.3068622098519252,0.2844858218389973,0.3292385978648531,True
bootstrap,Pusher-v5,far_nll,0.1,0.075,26,0.08532293943258432,0.06599181483776154,0.1046540640274071,False
bootstrap,Pusher-v5,far_nll,0.1,0.15,26,-0.003359737304540772,-0.0343217577615937,0.027602283152512157,False
bootstrap,Pusher-v5,far_nll,0.1,0.2,26,0.029222887295943044,-0.020379274940640027,0.07882504953252611,False
bootstrap,Pusher-v5,far_nll,0.1,0.3,26,0.09751516351333031,0.040361724917399006,0.15466860210926162,False
bootstrap,Pusher-v5,far_nll,0.1,0.5,26,0.19790577429991502,0.1136526154158531,0.28215893318397695,True
bootstrap,Pusher-v5,far_nll,0.1,0.99,26,0.26601304228489214,0.16278114247269182,0.36924494209709247,True
bootstrap,Pusher-v5,far_auroc,0.1,0.0,26,-0.0003473861538461375,-0.0006729575787996642,-2.1814728892610756e-05,False
bootstrap,Pusher-v5,far_auroc,0.1,0.05,26,2.9957692307829983e-06,2.014610360807233e-08,5.971392357957924e-06,False
bootstrap,Pusher-v5,far_auroc,0.1,0.075,26,2.5792307692438743e-06,-2.8430044984459118e-08,5.186891583472208e-06,False
bootstrap,Pusher-v5,far_auroc,0.1,0.15,26,-1.2408461538442158e-05,-2.544570350764159e-05,6.287804307572739e-07,False
bootstrap,Pusher-v5,far_auroc,0.1,0.2,26,-3.067615384613967e-05,-6.20644429594412e-05,7.121352671618609e-07,False
bootstrap,Pusher-v5,far_auroc,0.1,0.3,26,-6.749076923076366e-05,-0.0001323444670670285,-2.6370713944988015e-06,False
bootstrap,Pusher-v5,far_auroc,0.1,0.5,26,-0.00013744769230768548,-0.0002714761754173743,-3.4192091979966287e-06,False
bootstrap,Pusher-v5,far_auroc,0.1,0.99,26,-0.0002089430769230661,-0.0004172859544567079,-6.001993894243381e-07,False
bootstrap,Pusher-v5,far_spearman,0.1,0.0,26,-0.0999025279043444,-0.11382031537633804,-0.08598474043235076,True
bootstrap,Pusher-v5,far_spearman,0.1,0.05,26,0.05306051158928171,0.0438977037557087,0.06222331942285472,False
bootstrap,Pusher-v5,far_spearman,0.1,0.075,26,0.02339164116541406,0.017523087880021698,0.02926019445080642,False
bootstrap,Pusher-v5,far_spearman,0.1,0.15,26,-0.03382394964521312,-0.04295308897723185,-0.024694810313194385,True
bootstrap,Pusher-v5,far_spearman,0.1,0.2,26,-0.04697011018349801,-0.055957067096555395,-0.03798315327044063,True
bootstrap,Pusher-v5,far_spearman,0.1,0.3,26,-0.06814808133546743,-0.07893271987619116,-0.057363442794743695,True
bootstrap,Pusher-v5,far_spearman,0.1,0.5,26,-0.08481671871642643,-0.09832121674353103,-0.07131222068932183,True
bootstrap,Pusher-v5,far_spearman,0.1,0.99,26,-0.10223845414249759,-0.1169027775405454,-0.08757413074444978,True
bootstrap,Reacher-v5,id_rmse,0.05,0.0,26,-0.004366724536969116,-0.004916792638592302,-0.003816656435345929,False
bootstrap,Reacher-v5,id_rmse,0.05,0.075,26,-0.003217341808172375,-0.00373008751360875,-0.0027045961027359995,False
bootstrap,Reacher-v5,id_rmse,0.05,0.1,26,-0.0035513831445804053,-0.004083563725921112,-0.0030192025632396983,False
bootstrap,Reacher-v5,id_rmse,0.05,0.15,26,-0.003908770588728103,-0.004436543450219434,-0.0033809977272367723,False
bootstrap,Reacher-v5,id_rmse,0.05,0.2,26,-0.004072148066300617,-0.004611288902794522,-0.003533007229806712,False
bootstrap,Reacher-v5,id_rmse,0.05,0.3,26,-0.004237564997031135,-0.0047614487332990245,-0.003713681260763245,False
bootstrap,Reacher-v5,id_rmse,0.05,0.5,26,-0.004298443117967015,-0.0048459701005533285,-0.0037509161353807023,False
bootstrap,Reacher-v5,id_rmse,0.05,0.99,26,-0.004342961483276797,-0.004896711607879316,-0.003789211358674279,False
bootstrap,Reacher-v5,far_nll,0.05,0.0,26,1.163308634207799,1.0609852490926348,1.265632019322963,True
bootstrap,Reacher-v5,far_nll,0.05,0.075,26,-0.06949658989189905,-0.09490251946388142,-0.04409066031991668,False
bootstrap,Reacher-v5,far_nll,0.05,0.1,26,0.06395116434074365,0.023216545003229193,0.10468578367825809,False
bootstrap,Reacher-v5,far_nll,0.05,0.15,26,0.2937573635807404,0.23284851463623224,0.35466621252524855,True
bootstrap,Reacher-v5,far_nll,0.05,0.2,26,0.4374183083956058,0.36504758907165635,0.5097890277195553,True
bootstrap,Reacher-v5,far_nll,0.05,0.3,26,0.6286873324559286,0.551937081306087,0.7054375836057701,True
bootstrap,Reacher-v5,far_nll,0.05,0.5,26,0.8193201881188613,0.7329857675202044,0.9056546087175182,True
bootstrap,Reacher-v5,far_nll,0.05,0.99,26,0.9612816457565014,0.8684044500849954,1.0541588414280074,True
bootstrap,Reacher-v5,far_auroc,0.05,0.0,26,-0.004655973846153849,-0.005606512633063788,-0.00370543505924391,False
bootstrap,Reacher-v5,far_auroc,0.05,0.075,26,-0.003066564615384639,-0.0034836933989872317,-0.0026494358317820463,False
bootstrap,Reacher-v5,far_auroc,0.05,0.1,26,-0.0037976828846153668,-0.004281554107297791,-0.0033138116619329428,False
bootstrap,Reacher-v5,far_auroc,0.05,0.15,26,-0.004022692115384619,-0.004631725970491698,-0.00341365826027754,False
bootstrap,Reacher-v5,far_auroc,0.05,0.2,26,-0.003995153076923061,-0.004662630021289239,-0.0033276761325568833,False
bootstrap,Reacher-v5,far_auroc,0.05,0.3,26,-0.004111579230769226,-0.004842782724987475,-0.003380375736550978,False
bootstrap,Reacher-v5,far_auroc,0.05,0.5,26,-0.004250003653846176,-0.005068170004704449,-0.0034318373029879018,False
bootstrap,Reacher-v5,far_auroc,0.05,0.99,26,-0.004402408076923086,-0.0052959318554574334,-0.0035088842983887385,False
bootstrap,Reacher-v5,far_spearman,0.05,0.0,26,0.005093890909534544,-0.00533618844911508,0.015523970268184167,False
bootstrap,Reacher-v5,far_spearman,0.05,0.075,26,0.01474988862746061,0.0065867422557812465,0.022913034999139974,False
bootstrap,Reacher-v5,far_spearman,0.05,0.1,26,0.011990770558404747,0.0033980137958668864,0.02058352732094261,False
bootstrap,Reacher-v5,far_spearman,0.05,0.15,26,0.01053265260016743,0.0012952343139051876,0.019770070886429673,False
bootstrap,Reacher-v5,far_spearman,0.05,0.2,26,0.006115491297067754,-0.003422044997489381,0.015653027591624888,False
bootstrap,Reacher-v5,far_spearman,0.05,0.3,26,0.008831201379421338,-0.0009959119832311514,0.018658314742073828,False
bootstrap,Reacher-v5,far_spearman,0.05,0.5,26,0.007297514530794606,-0.002585826622317473,0.017180855683906683,False
bootstrap,Reacher-v5,far_spearman,0.05,0.99,26,0.005960674690019425,-0.004810345789624425,0.016731695169663274,False
bootstrap,Swimmer-v5,id_rmse,0.05,0.0,27,-0.03362844125540168,-0.05224325445858549,-0.015013628052217867,False
bootstrap,Swimmer-v5,id_rmse,0.05,0.075,27,-0.03152561636158714,-0.050187484224155414,-0.012863748499018869,False
bootstrap,Swimmer-v5,id_rmse,0.05,0.1,27,-0.03270295200248561,-0.05132096937007272,-0.014084934634898506,False
bootstrap,Swimmer-v5,id_rmse,0.05,0.15,27,-0.033169806624452285,-0.051789260052436614,-0.014550353196467952,False
bootstrap,Swimmer-v5,id_rmse,0.05,0.2,27,-0.03330312627885078,-0.05191617071520982,-0.014690081842491737,False
bootstrap,Swimmer-v5,id_rmse,0.05,0.3,27,-0.03345581923645956,-0.052059623225645474,-0.014852015247273642,False
bootstrap,Swimmer-v5,id_rmse,0.05,0.5,27,-0.03355874128087803,-0.05217218384468133,-0.014945298717074736,False
bootstrap,Swimmer-v5,id_rmse,0.05,0.99,27,-0.03361292728395376,-0.05222988015688715,-0.014995974411020366,False
bootstrap,Swimmer-v5,far_nll,0.05,0.0,27,-0.4639753787605851,-0.7571025984810691,-0.17084815904010103,False
bootstrap,Swimmer-v5,far_nll,0.05,0.075,27,-0.7698826856083341,-1.0507966708626744,-0.48896870035399365,False
bootstrap,Swimmer-v5,far_nll,0.05,0.1,27,-0.8193808286278336,-1.0909607186905335,-0.5478009385651337,False
bootstrap,Swimmer-v5,far_nll,0.05,0.15,27,-0.7507450988999119,-1.028420129153386,-0.47307006864643775,False
bootstrap,Swimmer-v5,far_nll,0.05,0.2,27,-0.7036505915500499,-0.9821573813343212,-0.4251438017657787,False
bootstrap,Swimmer-v5,far_nll,0.05,0.3,27,-0.6386453972922431,-0.9220790124081089,-0.35521178217637733,False
bootstrap,Swimmer-v5,far_nll,0.05,0.5,27,-0.6054337444128813,-0.8924476117095035,-0.31841987711625924,False
bootstrap,Swimmer-v5,far_nll,0.05,0.99,27,-0.5661535218909934,-0.8565069486229895,-0.27580009515899734,False
bootstrap,Swimmer-v5,far_auroc,0.05,0.0,27,0.00452035037037036,0.0030417681841851327,0.0059989325565555866,False
bootstrap,Swimmer-v5,far_auroc,0.05,0.075,27,0.003757992222222218,0.002245395191881811,0.0052705892525626245,False
bootstrap,Swimmer-v5,far_auroc,0.05,0.1,27,0.004212408518518505,0.0027112674107944547,0.005713549626242555,False
bootstrap,Swimmer-v5,far_auroc,0.05,0.15,27,0.004264472962962951,0.0027635238309555135,0.005765422094970388,False
bootstrap,Swimmer-v5,far_auroc,0.05,0.2,27,0.0043155403703703625,0.002817813675790256,0.005813267064950469,False
bootstrap,Swimmer-v5,far_auroc,0.05,0.3,27,0.00437976925925926,0.0028941233744452744,0.005865415144073246,False
bootstrap,Swimmer-v5,far_auroc,0.05,0.5,27,0.004472500370370371,0.002985600363776912,0.005959400376963829,False
bootstrap,Swimmer-v5,far_auroc,0.05,0.99,27,0.0044983762962962975,0.003017253390064282,0.005979499202528313,False
bootstrap,Swimmer-v5,far_spearman,0.05,0.0,27,-0.11553362797250367,-0.17915703692906887,-0.051910219015938494,True
bootstrap,Swimmer-v5,far_spearman,0.05,0.075,27,-0.07709739844883566,-0.12625074759638136,-0.02794404930128997,True
bootstrap,Swimmer-v5,far_spearman,0.05,0.1,27,-0.06276803895353511,-0.11405862072834401,-0.01147745717872621,True
bootstrap,Swimmer-v5,far_spearman,0.05,0.15,27,-0.07894761384795672,-0.12883468184579594,-0.02906054585011749,True
bootstrap,Swimmer-v5,far_spearman,0.05,0.2,27,-0.08090028712868509,-0.1355314861515622,-0.02626908810580797,True
bootstrap,Swimmer-v5,far_spearman,0.05,0.3,27,-0.09937694515998016,-0.15728316972741938,-0.04147072059254094,True
bootstrap,Swimmer-v5,far_spearman,0.05,0.5,27,-0.09798269742053779,-0.15614278357129058,-0.039822611269784994,True
bootstrap,Swimmer-v5,far_spearman,0.05,0.99,27,-0.11322367014509495,-0.17647886551064473,-0.04996847477954515,True
bootstrap,Walker2d-v5,id_rmse,0.3,0.0,27,-0.0027893980344136557,-0.003139304996230715,-0.0024394910725965965,False
bootstrap,Walker2d-v5,id_rmse,0.3,0.05,27,0.060055662084508826,0.05790220722915422,0.06220911693986343,True
bootstrap,Walker2d-v5,id_rmse,0.3,0.075,27,0.02451628667336923,0.023365329682377967,0.025667243664360493,False
bootstrap,Walker2d-v5,id_rmse,0.3,0.1,27,0.013266951949508101,0.012574999060596614,0.013958904838419588,False
bootstrap,Walker2d-v5,id_rmse,0.3,0.15,27,0.0054987249550996,0.005143716144678668,0.005853733765520532,False
bootstrap,Walker2d-v5,id_rmse,0.3,0.2,27,0.0025340958877846046,0.0022011922432434976,0.0028669995323257116,False
bootstrap,Walker2d-v5,id_rmse,0.3,0.5,27,-0.0015246581148218225,-0.0018221604719522565,-0.0012271557576913885,False
bootstrap,Walker2d-v5,id_rmse,0.3,0.99,27,-0.0023442904154459634,-0.002672626351745127,-0.0020159544791468,False
bootstrap,Walker2d-v5,far_nll,0.3,0.0,27,0.6171170958766231,0.5595716165086524,0.6746625752445938,True
bootstrap,Walker2d-v5,far_nll,0.3,0.05,27,-0.6316834070064403,-0.7255652164025845,-0.5378015976102961,False
bootstrap,Walker2d-v5,far_nll,0.3,0.075,27,-0.6902557699768631,-0.7684959737887975,-0.6120155661649287,False
bootstrap,Walker2d-v5,far_nll,0.3,0.1,27,-0.5943580203586154,-0.6588437800796934,-0.5298722606375375,False
bootstrap,Walker2d-v5,far_nll,0.3,0.15,27,-0.3898478393201475,-0.4358915876048315,-0.3438040910354635,False
bootstrap,Walker2d-v5,far_nll,0.3,0.2,27,-0.21137360290244775,-0.248930177860478,-0.1738170279444175,False
bootstrap,Walker2d-v5,far_nll,0.3,0.5,27,0.22225583482671668,0.1913702189511744,0.25314145070225896,True
bootstrap,Walker2d-v5,far_nll,0.3,0.99,27,0.381169698856495,0.3406243503383465,0.4217150473746435,True
bootstrap,Walker2d-v5,far_auroc,0.3,0.0,27,-0.0002517307407407377,-0.000499817341933461,-3.6441395480144956e-06,False
bootstrap,Walker2d-v5,far_auroc,0.3,0.05,27,-0.004716473148148147,-0.005113848310255218,-0.004319097986041076,False
bootstrap,Walker2d-v5,far_auroc,0.3,0.075,27,-0.0020925355555555646,-0.0024335842387936788,-0.0017514868723174503,False
bootstrap,Walker2d-v5,far_auroc,0.3,0.1,27,-0.0012850033333333061,-0.0016082520760146003,-0.0009617545906520119,False
bootstrap,Walker2d-v5,far_auroc,0.3,0.15,27,-0.0005498374074074016,-0.0007641984788322135,-0.00033547633598258976,False
bootstrap,Walker2d-v5,far_auroc,0.3,0.2,27,-0.00016497648148148822,-0.0003795102357822503,4.9557272819273805e-05,False
bootstrap,Walker2d-v5,far_auroc,0.3,0.5,27,7.018777777779829e-05,-4.63975527270787e-05,0.00018677310828267528,False
bootstrap,Walker2d-v5,far_auroc,0.3,0.99,27,0.0001160011111111258,-2.9983207232664244e-05,0.0002619854294549158,False
bootstrap,Walker2d-v5,far_spearman,0.3,0.0,27,0.007973967252509448,0.0035355307705626513,0.012412403734456245,False
bootstrap,Walker2d-v5,far_spearman,0.3,0.05,27,0.05517517691049157,0.04060262081341105,0.06974773300757209,False
bootstrap,Walker2d-v5,far_spearman,0.3,0.075,27,-0.0005551716444172093,-0.01719952520504925,0.016089181916214827,False
bootstrap,Walker2d-v5,far_spearman,0.3,0.1,27,-0.010539906287214525,-0.019639144455441064,-0.0014406681189879852,False
bootstrap,Walker2d-v5,far_spearman,0.3,0.15,27,-0.004421526555022541,-0.012004994710007518,0.0031619415999624353,False
bootstrap,Walker2d-v5,far_spearman,0.3,0.2,27,0.00099221548858259,-0.0038182299629247875,0.005802660940089967,False
bootstrap,Walker2d-v5,far_spearman,0.3,0.5,27,0.00449583551988469,0.001086260735745745,0.007905410304023634,False
bootstrap,Walker2d-v5,far_spearman,0.3,0.99,27,0.007240819739558922,0.002071931298153081,0.012409708180964762,False
ridge,Ant-v5,id_rmse,0.0001,0.0,27,0.41418120154628046,0.2862053366231131,0.5421570664694478,True
ridge,Ant-v5,id_rmse,0.0001,1e-05,27,0.1775884915281225,0.11632205199410903,0.23885493106213598,True
ridge,Ant-v5,id_rmse,0.0001,0.0003,27,-0.024914410379197862,-0.033297120236324765,-0.01653170052207096,False
ridge,Ant-v5,id_rmse,0.0001,0.001,27,-0.036629175698315655,-0.04812765535135639,-0.025130696045274924,False
ridge,Ant-v5,id_rmse,0.0001,0.003,27,-0.04132724029046518,-0.05351275106375276,-0.029141729517177604,False
ridge,Ant-v5,id_rmse,0.0001,0.01,27,-0.04412108438986319,-0.05652592333795658,-0.0317162454417698,False
ridge,Ant-v5,id_rmse,0.0001,0.1,27,-0.04675217028017397,-0.05926374759525009,-0.03424059296509785,False
ridge,Ant-v5,id_rmse,0.0001,1.0,27,-0.04739869082415545,-0.060035673175895414,-0.03476170847241549,False
ridge,Ant-v5,far_nll,0.0001,0.0,27,1.406706107987298,1.2727955166520992,1.5406166993224968,True
ridge,Ant-v5,far_nll,0.0001,1e-05,27,0.8704619672563341,0.8012230685102419,0.9397008660024262,True
ridge,Ant-v5,far_nll,0.0001,0.0003,27,-0.0941906703843011,-0.16819065793038818,-0.020190682838214,False
ridge,Ant-v5,far_nll,0.0001,0.001,27,0.5681505821369313,0.292201017609812,0.8441001466640505,True
ridge,Ant-v5,far_nll,0.0001,0.003,27,2.1206413441234164,1.4875469928091223,2.753735695437711,True
ridge,Ant-v5,far_nll,0.0001,0.01,27,4.1777729502430665,3.0522809664648864,5.3032649340212465,True
ridge,Ant-v5,far_nll,0.0001,0.1,27,6.549422888844101,4.7657007987760185,8.333144978912184,True
ridge,Ant-v5,far_nll,0.0001,1.0,27,7.08178053078828,5.310054186767757,8.853506874808804,True
ridge,Ant-v5,far_auroc,0.0001,0.0,27,-0.0001967542592592505,-0.0004020251424296129,8.5166239111119e-06,False
ridge,Ant-v5,far_auroc,0.0001,1e-05,27,3.3208518518545596e-05,-6.65804149399127e-05,0.0001329974519770039,False
ridge,Ant-v5,far_auroc,0.0001,0.0003,27,-0.00010963888888886824,-0.00016405611519445257,-5.5221662583283906e-05,False
ridge,Ant-v5,far_auroc,0.0001,0.001,27,-0.0006272749999999848,-0.000934745730011311,-0.00031980426998865847,False
ridge,Ant-v5,far_auroc,0.0001,0.003,27,-0.0035520761111111046,-0.006478516838032109,-0.0006256353841901006,False
ridge,Ant-v5,far_auroc,0.0001,0.01,27,-0.02225604203703702,-0.0331500902432394,-0.011361993830834638,True
ridge,Ant-v5,far_auroc,0.0001,0.1,27,-0.15118611851851854,-0.1774271700205281,-0.12494506701650898,True
ridge,Ant-v5,far_auroc,0.0001,1.0,27,-0.24224369629629625,-0.2741362731327328,-0.21035111945985968,True
ridge,Ant-v5,far_spearman,0.0001,0.0,27,0.045442731067024976,0.02282987660834756,0.0680555855257024,False
ridge,Ant-v5,far_spearman,0.0001,1e-05,27,0.04039765433095264,0.021681549851342356,0.059113758810562925,False
ridge,Ant-v5,far_spearman,0.0001,0.0003,27,-0.09155381499906323,-0.11579398448655429,-0.06731364551157218,True
ridge,Ant-v5,far_spearman,0.0001,0.001,27,-0.2807023649560885,-0.315856802038179,-0.24554792787399804,True
ridge,Ant-v5,far_spearman,0.0001,0.003,27,-0.45506202824737774,-0.4888690426896697,-0.4212550138050858,True
ridge,Ant-v5,far_spearman,0.0001,0.01,27,-0.5784229304856096,-0.6118599802084844,-0.5449858807627347,True
ridge,Ant-v5,far_spearman,0.0001,0.1,27,-0.6724784221748392,-0.7046804987471015,-0.640276345602577,True
ridge,Ant-v5,far_spearman,0.0001,1.0,27,-0.6847086832567222,-0.7172920359522692,-0.6521253305611752,True
ridge,HalfCheetah-v5,id_rmse,0.0001,0.0,27,-0.011893365118238653,-0.0177722845413021,-0.006014445695175207,False
ridge,HalfCheetah-v5,id_rmse,0.0001,1e-05,27,0.018448374889515073,0.00878776592307717,0.028108983855952976,False
ridge,HalfCheetah-v5,id_rmse,0.0001,0.0003,27,-0.0050186448627048234,-0.007457172943908163,-0.0025801167815014832,False
ridge,HalfCheetah-v5,id_rmse,0.0001,0.001,27,-0.008517335962366182,-0.012867362005162227,-0.004167309919570138,False
ridge,HalfCheetah-v5,id_rmse,0.0001,0.003,27,-0.010478681988186299,-0.015831632835687368,-0.005125731140685229,False
ridge,HalfCheetah-v5,id_rmse,0.0001,0.01,27,-0.01193896487907128,-0.017836955369293236,-0.006040974388849322,False
ridge,HalfCheetah-v5,id_rmse,0.0001,0.1,27,-0.014082652551156512,-0.020705012933260342,-0.007460292169052683,False
ridge,HalfCheetah-v5,id_rmse,0.0001,1.0,27,-0.01494193518603292,-0.02245535110553651,-0.007428519266529332,False
ridge,HalfCheetah-v5,far_nll,0.0001,0.0,27,0.08035682307349316,-0.032385499815872576,0.1930991459628589,False
ridge,HalfCheetah-v5,far_nll,0.0001,1e-05,27,0.11116752801118074,0.07166153451682658,0.1506735215055349,True
ridge,HalfCheetah-v5,far_nll,0.0001,0.0003,27,-0.04766828925521285,-0.06693219641648321,-0.028404382093942502,False
ridge,HalfCheetah-v5,far_nll,0.0001,0.001,27,-0.06485055552588563,-0.10604407323742468,-0.023657037814346575,False
ridge,HalfCheetah-v5,far_nll,0.0001,0.003,27,-0.02944444285498726,-0.09761576324112087,0.03872687753114634,False
ridge,HalfCheetah-v5,far_nll,0.0001,0.01,27,0.0747268729739719,-0.03628144001871328,0.18573518596665708,False
ridge,HalfCheetah-v5,far_nll,0.0001,0.1,27,0.42800091372595894,0.19076745773196802,0.6652343697199499,True
ridge,HalfCheetah-v5,far_nll,0.0001,1.0,27,0.8622992789303815,0.4788078660268853,1.2457906918338777,True
ridge,HalfCheetah-v5,far_auroc,0.0001,0.0,27,-5.748888888905761e-06,-0.0011179917519902167,0.0011064939742124053,False
ridge,HalfCheetah-v5,far_auroc,0.0001,1e-05,27,-0.0006814666666666652,-0.0011602474414886246,-0.00020268589184470575,False
ridge,HalfCheetah-v5,far_auroc,0.0001,0.0003,27,0.00032713259259260823,5.442563091098034e-06,0.0006488226220941185,False
ridge,HalfCheetah-v5,far_auroc,0.0001,0.001,27,0.0004912711111111109,-0.00019355974100855415,0.001176101963230776,False
