dataset,regime,maha,log_maha,leverage,jproj,rfrob,MI,logit_cov_tr,pred_ent
id_test,id,11.482555624269116,1.0600385579601042,0.4458895646993274,0.946736194760544,0.7475454475881091,0.00019198336365958482,0.5161627675360574,0.01684770842197412
id_test,id,11.647837524935042,1.066245304097912,0.35429130197068603,2.0322930443010514,0.6891980955562304,0.03444834868114305,1.809278986740089,0.3137352655910749
id_test,id,9.798372066416874,0.9911539266245053,0.2860091994274653,0.8501302892095381,0.6220976229389147,4.8667159045679906e-05,0.2972994553217247,0.008101390159595188
id_test,id,10.762614009165477,1.0319177650399682,0.46488636657512783,0.8965974979481505,0.8244046397262638,0.00032150223524382224,0.67675822274286,0.02156968256429527
id_test,id,10.679762622849927,1.0285615998556656,0.44167681665536584,0.9089311878401758,0.786809417025136,0.00015070106501701742,0.39824346922613274,0.01413627068161307
id_test,id,10.484574258858434,1.0205508000518975,0.6396895962493341,0.7473408392817054,0.9696915145708035,4.436545942646756e-05,0.31298311591250194,0.006097709660016233
id_test,id,8.911942707885254,0.949972385942875,0.33134876226464033,0.7360678228389793,0.6702501529914661,0.00010816466052817816,0.6261950292571352,0.010045946198735264
id_test,id,9.490716588143691,0.9772990047309533,0.2992221785092525,1.4265296132440848,0.6806133528005796,0.00038006446659815014,0.7732846378329995,0.013577709801057724
id_test,id,10.422129170506473,1.0179564514948027,0.5332937462732642,0.5989478948128236,0.8436332832012069,0.00012012384870430624,0.6567290400482972,0.006989077370482587
id_test,id,10.604148131473085,1.0254757858911487,0.36130515453968337,1.6974431633828648,0.7029392364043646,0.00033551240610112457,0.8118318249674265,0.014670550744652651
id_test,id,11.466331459530144,1.059424491895186,0.4267886561886538,0.33894723599496385,0.7926831046579965,6.492258475839126e-06,0.12235560223678629,0.003160373162088622
id_test,id,10.211181409176495,1.009075991865391,0.39001972515569505,0.6159247458971905,0.7127693799058413,0.00022648783577296563,0.4847990548538149,0.01719488919367772
id_test,id,10.75615992959603,1.0316572510130502,0.43936165213195333,1.4977698177351253,0.7408149198322788,0.011721298460029034,2.0158313733537603,0.10120360004004583
id_test,id,9.996226880064967,0.9998361046049093,0.41753903488768607,0.6013427771782103,0.7614064687514343,1.5665848934020947e-05,0.18848874781242134,0.005179340046116743
id_test,id,9.836268570808027,0.9928303783080209,0.4655797393746198,1.4376386859046517,0.7720521371830653,0.01598138671969651,1.2370384171198758,0.1858277621727933
id_test,id,12.632285710074692,1.1014819397788893,0.523293682899064,0.5435713538771917,0.817960683193324,3.8627739871611305e-05,0.2927602318078087,0.0075190552691344935
id_test,id,9.650028137254886,0.9845285796931201,0.47937543963173146,0.6606894578783661,0.784727367430368,3.5793267079186133e-05,0.27768019204747324,0.0070141416460079205
id_test,id,10.512808776399845,1.0217187648917239,0.39640288096319565,0.8149880139013748,0.7445640373886756,5.67801813685315e-05,0.4611377467866461,0.006230950718131189
id_test,id,12.331870039234426,1.0910289392537522,0.6301348226637842,0.5825519084359413,0.9074188665758901,8.331103095543697e-05,0.36312697497464674,0.008873789400781972
id_test,id,11.38326673713407,1.0562669125647561,0.4224834464090451,0.8401686714693808,0.7603088555969235,8.768096771833746e-05,0.6120647729713525,0.007968870880058126
id_test,id,10.599571947902824,1.0252883271531565,0.36376295672254993,2.1650901046650004,0.7360030859449264,0.015492930318070253,3.786075138640372,0.1774171568839483
id_test,id,8.391541679466673,0.9238417560387193,0.28448218312675955,0.8538269635863333,0.6145096038315595,9.174242767873153e-05,0.70267341575038,0.007459067049345209
id_test,id,11.52023984753982,1.0614615210848481,0.3513760272115668,0.6204126681879584,0.7306315974541796,4.742841859454311e-05,0.29654618294672197,0.010617008513850688
id_test,id,10.371241619942303,1.0158307522275116,0.43018655404539985,0.8625723347448548,0.7340871624881946,0.00026384219065304915,0.6494732053636771,0.021657394715944616
id_test,id,9.093863204571857,0.9587484170439161,0.29134142418270126,0.61089355736622,0.6373572390577354,3.001256869873941e-05,0.28164911567298884,0.004912864403351254
id_test,id,13.135477624691719,1.1184458690087313,0.2948607961454286,1.2390454656354453,0.6723272829799684,0.005728890817988698,1.5312457431714608,0.06479004840654658
id_test,id,10.909388471099291,1.0378004068086601,0.601069353729726,0.8231845874084237,0.8483387701478093,0.00019989681839433296,0.5416435598675812,0.018738224052782835
id_test,id,8.620609590147303,0.9355379772760918,0.35039421251598024,0.8963774968791428,0.6988071080792015,5.289768979112319e-05,0.2865997505478942,0.00890273544148596
id_test,id,8.958680728299461,0.9522440594199091,0.3231013207991712,0.730875599595758,0.6326064896982923,5.493758035106204e-05,0.50370358326426,0.004427978727211988
id_test,id,10.90979623545005,1.0378166392948724,0.46597216940187597,1.1964940035632248,0.8108806619401864,0.067814942240643,1.011902688175565,0.8059163810428464
id_test,id,13.134667096248902,1.1184190699153906,0.40049762000883343,0.9546641385115772,0.7403527646031836,0.00026442339285964386,0.5717012937966839,0.018121900034280655
id_test,id,9.836199485163228,0.9928273280029726,0.40651992712088836,0.8418486279513804,0.7418120114097707,5.382994822530039e-05,0.3419936190683836,0.007247880906178139
id_test,id,10.656653463089777,1.0276208435029317,0.5327597622371908,1.045740174185762,0.8472942059633353,0.00043602345856607466,0.6550488645680033,0.014249530735178007
