example_id,env_name,regime,seed,sensitivity_sketch,finite_disagreement,distance_to_calibration,probe_eps,n_probes,pnc_perturbation_scale,target_layer,bootstrap_frac,correction_lambda,calibration_size
3004,Ant-v5,far,0,3388.379638671875,898.122828834786,69.09063720703125,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3005,Ant-v5,far,0,1207.581787109375,964.46521613312,61.8282585144043,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3006,Ant-v5,far,0,4272.61572265625,750.7916113755634,66.50877380371094,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3007,Ant-v5,far,0,634.4732055664062,86.3127456856999,25.04077911376953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3008,Ant-v5,far,0,1041.9681396484375,362.84160445580375,56.74955368041992,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3009,Ant-v5,far,0,3344.360595703125,1109.249464807021,68.94197845458984,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3010,Ant-v5,far,0,620.4395141601562,136.66593136803812,36.21049499511719,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3011,Ant-v5,far,0,2139.439208984375,454.72268268560936,57.368125915527344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3012,Ant-v5,far,0,1271.578369140625,536.9831096068517,64.31010437011719,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3013,Ant-v5,far,0,2643.266845703125,622.961061706113,72.35541534423828,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3014,Ant-v5,far,0,1763.2108154296875,563.9623243305064,52.86974334716797,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3015,Ant-v5,far,0,1306.84033203125,479.33361343534614,50.669769287109375,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3016,Ant-v5,far,0,1504.5140380859375,456.98837396994804,55.56553649902344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3017,Ant-v5,far,0,1677.9886474609375,1182.5179962549269,199.17724609375,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3018,Ant-v5,far,0,2726.3828125,842.6592906169234,64.33501434326172,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3019,Ant-v5,far,0,835.1710205078125,329.7995372489719,45.55736541748047,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3020,Ant-v5,far,0,1546.9754638671875,286.7455141795492,42.36845397949219,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3021,Ant-v5,far,0,1181.8232421875,269.9494994365591,58.6732063293457,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3022,Ant-v5,far,0,658.8862915039062,248.71184925381002,41.84782409667969,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3023,Ant-v5,far,0,1524.234375,426.17044748301737,67.268798828125,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3024,Ant-v5,far,0,1279.6378173828125,670.3262359907101,60.814903259277344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3025,Ant-v5,far,0,1024.986328125,327.43299183267436,48.3317756652832,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3026,Ant-v5,far,0,2276.0380859375,1000.2892122103527,87.98860168457031,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3027,Ant-v5,far,0,2192.275146484375,712.9415656617205,109.43402099609375,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3028,Ant-v5,far,0,955.2318725585938,440.79612375731466,47.33297348022461,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3029,Ant-v5,far,0,1868.1646728515625,449.23653063234485,52.74854278564453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3030,Ant-v5,far,0,1603.6766357421875,719.6663612585163,73.23802947998047,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3031,Ant-v5,far,0,187.8129119873047,38.00299303580768,20.274431228637695,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3032,Ant-v5,far,0,4920.3125,1243.2746229279792,69.26219177246094,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3033,Ant-v5,far,0,3222.1923828125,886.3995171524252,73.5159912109375,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3034,Ant-v5,far,0,730.8793334960938,282.68317763924165,38.2816047668457,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3035,Ant-v5,far,0,2481.8486328125,806.1563961841238,81.05823516845703,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3036,Ant-v5,far,0,1007.0548706054688,365.26906091174385,90.3963623046875,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3037,Ant-v5,far,0,784.18310546875,272.57272471485635,41.907325744628906,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3038,Ant-v5,far,0,1217.1666259765625,202.71134720520067,35.11204528808594,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3039,Ant-v5,far,0,3677.328857421875,1566.446951439668,96.32966613769531,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3040,Ant-v5,far,0,1475.5079345703125,368.44771006543795,87.1645278930664,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3041,Ant-v5,far,0,1505.709716796875,606.1663611634704,53.894474029541016,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3042,Ant-v5,far,0,1035.0050048828125,565.7999179676682,53.222286224365234,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3043,Ant-v5,far,0,1882.1624755859375,1064.7171591698961,101.29818725585938,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3044,Ant-v5,far,0,956.8778076171875,302.2691034060663,42.53449249267578,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3045,Ant-v5,far,0,3495.032958984375,634.1359858826163,73.13490295410156,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3046,Ant-v5,far,0,1768.7572021484375,678.781943618,96.93702697753906,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3047,Ant-v5,far,0,1150.36376953125,397.1579411189478,58.934593200683594,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3048,Ant-v5,far,0,3372.696044921875,607.8136343409302,75.72914123535156,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3049,Ant-v5,far,0,1550.5284423828125,453.4520865163046,50.129432678222656,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3050,Ant-v5,far,0,781.8600463867188,249.19902487665738,41.23145294189453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3051,Ant-v5,far,0,852.6311645507812,672.0107344975785,49.942928314208984,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3052,Ant-v5,far,0,2259.98876953125,867.0893010396434,115.07144927978516,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3053,Ant-v5,far,0,1513.5416259765625,1075.152063188907,265.9318542480469,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3054,Ant-v5,far,0,2772.8779296875,964.3837656115688,136.63514709472656,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3055,Ant-v5,far,0,3449.360107421875,995.0447372889174,79.3951644897461,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3056,Ant-v5,far,0,1906.294921875,726.6859771517672,77.43313598632812,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3057,Ant-v5,far,0,523.5891723632812,213.6716946554871,37.22317886352539,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3058,Ant-v5,far,0,2322.405029296875,666.629496726092,58.56829071044922,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3059,Ant-v5,far,0,2713.86572265625,1355.5761683502606,85.26232147216797,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3060,Ant-v5,far,0,1157.388427734375,571.3305461684433,58.090431213378906,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3061,Ant-v5,far,0,2131.843994140625,809.0343657191603,165.2307891845703,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3062,Ant-v5,far,0,776.4693603515625,379.07767308568225,44.708900451660156,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3063,Ant-v5,far,0,2176.7890625,422.88553932287516,49.59660339355469,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3064,Ant-v5,far,0,3261.293701171875,448.7422543914439,63.84278106689453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3065,Ant-v5,far,0,3061.584228515625,1284.27636813363,85.41663360595703,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3066,Ant-v5,far,0,1519.2296142578125,800.2426525300027,69.96959686279297,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3067,Ant-v5,far,0,696.0132446289062,420.4093987925131,56.728919982910156,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3068,Ant-v5,far,0,2742.908447265625,665.9852096879844,53.19575500488281,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3069,Ant-v5,far,0,2744.787841796875,513.949100903958,68.7015151977539,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3070,Ant-v5,far,0,1083.4755859375,354.16067748925354,131.40081787109375,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3071,Ant-v5,far,0,2271.454833984375,1065.025556906619,92.01444244384766,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3072,Ant-v5,far,0,1450.8671875,274.9762779551878,124.52164459228516,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3073,Ant-v5,far,0,698.6158447265625,656.6029537693329,58.967689514160156,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3074,Ant-v5,far,0,227.19175720214844,57.90530248392819,23.251928329467773,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3075,Ant-v5,far,0,2849.94677734375,522.5986272743411,59.74347686767578,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3076,Ant-v5,far,0,3295.351806640625,713.4752603713039,72.07417297363281,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3077,Ant-v5,far,0,3741.493408203125,998.669778408192,81.21472930908203,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3078,Ant-v5,far,0,3243.44287109375,734.7166118419524,72.91969299316406,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3079,Ant-v5,far,0,2255.79150390625,647.5048639888654,75.46737670898438,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3080,Ant-v5,far,0,1144.94775390625,612.0330700054895,70.84236907958984,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3081,Ant-v5,far,0,2678.438720703125,915.8021737871957,136.18649291992188,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3082,Ant-v5,far,0,3862.35205078125,1261.573566644097,81.25704956054688,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3083,Ant-v5,far,0,3039.000244140625,719.9779580517934,150.1818084716797,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3084,Ant-v5,far,0,1023.3994750976562,340.8085042644284,54.65406036376953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3085,Ant-v5,far,0,3036.06591796875,1038.3760913386377,217.9375457763672,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3086,Ant-v5,far,0,771.364013671875,387.86198600607895,49.710899353027344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3087,Ant-v5,far,0,2477.986328125,524.1927046965666,57.19293975830078,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3088,Ant-v5,far,0,842.471435546875,570.1200658638195,123.20267486572266,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3089,Ant-v5,far,0,2798.452880859375,776.6187760194442,68.34140014648438,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3090,Ant-v5,far,0,3867.853271484375,892.8389871392792,61.09299850463867,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3091,Ant-v5,far,0,1307.63818359375,579.2635507241025,59.76734161376953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3092,Ant-v5,far,0,5255.12109375,1690.7021931905247,156.69192504882812,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3093,Ant-v5,far,0,513.2628784179688,132.8601360879985,53.26575469970703,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3094,Ant-v5,far,0,581.9896850585938,213.29365611463163,37.5402717590332,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3095,Ant-v5,far,0,2360.22998046875,626.885203846408,68.31291198730469,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3096,Ant-v5,far,0,3036.5732421875,629.4231739068279,70.0561294555664,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3097,Ant-v5,far,0,1826.0870361328125,729.511952329312,60.11341857910156,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3098,Ant-v5,far,0,809.8464965820312,314.3366733055366,45.345855712890625,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3099,Ant-v5,far,0,1343.495361328125,600.8162034727213,133.49249267578125,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3100,Ant-v5,far,0,1610.012451171875,357.3199608194251,51.540245056152344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3101,Ant-v5,far,0,2000.6422119140625,519.6929240464922,64.6104965209961,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3102,Ant-v5,far,0,1968.5408935546875,427.1057431597337,56.15548324584961,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3103,Ant-v5,far,0,1270.0626220703125,454.024735525657,173.6215362548828,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3104,Ant-v5,far,0,1992.9866943359375,889.4793740394018,73.62744903564453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3105,Ant-v5,far,0,1968.853759765625,337.00185883412144,53.168853759765625,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3106,Ant-v5,far,0,1298.3599853515625,538.7774344595125,61.11215591430664,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3107,Ant-v5,far,0,3755.8095703125,893.7381872602856,69.71627807617188,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3108,Ant-v5,far,0,3352.9697265625,1039.6212168208297,72.73025512695312,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3109,Ant-v5,far,0,1146.17919921875,320.3510104928125,58.84694290161133,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3110,Ant-v5,far,0,786.0265502929688,627.0866344425802,62.41306686401367,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3111,Ant-v5,far,0,2048.554443359375,677.6513998885342,79.31824493408203,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3112,Ant-v5,far,0,2687.96240234375,568.4837102489032,57.40275573730469,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3113,Ant-v5,far,0,1130.2349853515625,288.5378580498882,47.748779296875,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3114,Ant-v5,far,0,1236.47021484375,428.9670004722383,71.36190795898438,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3115,Ant-v5,far,0,692.0460815429688,449.50444934025256,45.467159271240234,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3116,Ant-v5,far,0,2514.015625,719.465467814741,69.12139129638672,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3117,Ant-v5,far,0,1379.11328125,535.7298029576156,91.55074310302734,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3118,Ant-v5,far,0,3393.212890625,990.6910679173395,71.2796859741211,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3119,Ant-v5,far,0,2209.156982421875,516.8836260755054,78.75469207763672,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3120,Ant-v5,far,0,2148.910400390625,980.5733747723795,65.61587524414062,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3121,Ant-v5,far,0,1763.0146484375,426.4803740272696,54.23234939575195,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3122,Ant-v5,far,0,1671.286865234375,326.51650436230585,48.77660369873047,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3123,Ant-v5,far,0,2365.235107421875,532.2900975004319,52.32217788696289,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3124,Ant-v5,far,0,1074.063232421875,409.6420129232372,59.42856216430664,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3125,Ant-v5,far,0,1332.588134765625,305.15567093020763,49.48737716674805,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3126,Ant-v5,far,0,950.7537231445312,396.93754754902636,115.27851867675781,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3127,Ant-v5,far,0,1264.487060546875,451.2140337606878,77.1383056640625,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3128,Ant-v5,far,0,1583.468994140625,891.9862705626997,63.61644744873047,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3129,Ant-v5,far,0,6354.1708984375,1619.861920746857,75.9316177368164,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3130,Ant-v5,far,0,3723.53955078125,897.3078854049031,76.95996856689453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3131,Ant-v5,far,0,1908.25146484375,504.8713011401585,53.21834945678711,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3132,Ant-v5,far,0,3322.87353515625,1142.1539438779637,258.9039306640625,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3133,Ant-v5,far,0,2790.590576171875,674.5400080007366,88.41871643066406,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3134,Ant-v5,far,0,2207.34814453125,518.8141569356335,67.4961929321289,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3135,Ant-v5,far,0,2906.68798828125,482.3412032169508,49.17066955566406,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3136,Ant-v5,far,0,2470.7412109375,532.1913191070892,52.78341293334961,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3137,Ant-v5,far,0,3638.221435546875,1086.728580325071,76.28783416748047,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3138,Ant-v5,far,0,4821.6328125,986.1977595693489,73.22657012939453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3139,Ant-v5,far,0,2592.755615234375,926.0398331119736,221.26419067382812,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3140,Ant-v5,far,0,1643.44677734375,214.39878084241232,105.53721618652344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3141,Ant-v5,far,0,5212.38232421875,687.9209158204895,60.51134490966797,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3142,Ant-v5,far,0,2425.65234375,674.9321361030215,85.67008972167969,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3143,Ant-v5,far,0,1016.2257690429688,339.2908747968638,53.70040512084961,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3144,Ant-v5,far,0,5080.15869140625,1843.6087482963453,113.9736099243164,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3145,Ant-v5,far,0,1224.09912109375,782.6806684465529,113.58252716064453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3146,Ant-v5,far,0,2377.5576171875,792.0861925642939,71.90723419189453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3147,Ant-v5,far,0,1456.08642578125,511.9954324961335,70.12740325927734,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3148,Ant-v5,far,0,4215.15869140625,764.4303665859028,65.65052032470703,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3149,Ant-v5,far,0,1302.300537109375,443.1624037232767,75.15638732910156,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3150,Ant-v5,far,0,2695.593994140625,733.6502049207326,77.146728515625,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3151,Ant-v5,far,0,3714.928466796875,991.9733195272045,64.27995300292969,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3152,Ant-v5,far,0,3826.7578125,1392.7018617184908,105.94190216064453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3153,Ant-v5,far,0,2566.7783203125,461.1332877440159,230.2311553955078,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3154,Ant-v5,far,0,2468.38232421875,525.8799086491799,66.78252410888672,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3155,Ant-v5,far,0,2920.147216796875,408.26939115380856,58.90171813964844,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3156,Ant-v5,far,0,2352.894287109375,583.5570213610529,91.76982879638672,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3157,Ant-v5,far,0,3701.78369140625,677.4611440492533,222.65512084960938,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3158,Ant-v5,far,0,1384.8245849609375,1115.3131466626205,69.20553588867188,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3159,Ant-v5,far,0,7953.83203125,2356.9717933244883,115.67886352539062,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3160,Ant-v5,far,0,3802.848388671875,1210.0595854477542,93.8344955444336,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3161,Ant-v5,far,0,1818.2816162109375,819.0624641735503,71.79265594482422,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3162,Ant-v5,far,0,3611.924072265625,1046.0194252816361,86.80126953125,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3163,Ant-v5,far,0,2331.793212890625,566.3400495214881,119.90568542480469,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3164,Ant-v5,far,0,1372.2423095703125,332.04604061042744,53.92591094970703,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3165,Ant-v5,far,0,1468.459228515625,933.1366306514951,76.6797103881836,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3166,Ant-v5,far,0,1125.1697998046875,381.2710808377758,59.59257888793945,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3167,Ant-v5,far,0,1590.9346923828125,837.9156790142372,61.79231262207031,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3168,Ant-v5,far,0,2253.656494140625,898.9337161547614,95.37979125976562,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3169,Ant-v5,far,0,2800.155517578125,620.0071845890965,70.7267837524414,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3170,Ant-v5,far,0,1934.941650390625,504.8609069095081,83.23453521728516,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3171,Ant-v5,far,0,3877.060546875,1101.1111873693794,112.59744262695312,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3172,Ant-v5,far,0,1411.4517822265625,582.4091251840716,62.72042465209961,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3173,Ant-v5,far,0,1229.36376953125,429.7850761348758,59.271873474121094,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
3174,Ant-v5,far,0,3070.777587890625,623.2614483199104,56.40899658203125,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
